****************************
RPMD potential of mean force
****************************

Temperature                             = 300 K
 0.87901058  0.0909954038
 0.87903658  0.0910190000
 0.87906258  0.0910426203
 0.87908858  0.0910662646
 0.87911458  0.0910899330
 0.87914058  0.0911136254
 0.87916658  0.0911373419
 0.87919258  0.0911610825
 0.87921858  0.0911848471
 0.87924458  0.0912086358
 0.87927059  0.0912324486
 0.87929659  0.0912562855
 0.87932259  0.0912801464
 0.87934859  0.0913040314
 0.87937459  0.0913279405
 0.87940059  0.0913518737
 0.87942659  0.0913758310
 0.87945259  0.0913998124
 0.87947859  0.0914238178
 0.87950459  0.0914478474
 0.87953059  0.0914719011
 0.87955659  0.0914959788
 0.87958259  0.0915200806
 0.87960859  0.0915442066
 0.87963459  0.0915683566
 0.87966059  0.0915925308
 0.87968659  0.0916167290
 0.87971259  0.0916409513
 0.87973859  0.0916651978
 0.87976460  0.0916894683
 0.87979060  0.0917137629
 0.87981660  0.0917380817
 0.87984260  0.0917624245
 0.87986860  0.0917867914
 0.87989460  0.0918111824
 0.87992060  0.0918355975
 0.87994660  0.0918600367
 0.87997260  0.0918845000
 0.87999860  0.0919089874
 0.88002460  0.0919334989
 0.88005060  0.0919580345
 0.88007660  0.0919825941
 0.88010260  0.0920071779
 0.88012860  0.0920317857
 0.88015460  0.0920564176
 0.88018060  0.0920810735
 0.88020660  0.0921057536
 0.88023260  0.0921304577
 0.88025861  0.0921551858
 0.88028461  0.0921799381
 0.88031061  0.0922047144
 0.88033661  0.0922295147
 0.88036261  0.0922543391
 0.88038861  0.0922791876
 0.88041461  0.0923040601
 0.88044061  0.0923289566
 0.88046661  0.0923538772
 0.88049261  0.0923788218
 0.88051861  0.0924037904
 0.88054461  0.0924287830
 0.88057061  0.0924537997
 0.88059661  0.0924788403
 0.88062261  0.0925039050
 0.88064861  0.0925289936
 0.88067461  0.0925541063
 0.88070061  0.0925792429
 0.88072661  0.0926044036
 0.88075262  0.0926295882
 0.88077862  0.0926547967
 0.88080462  0.0926800292
 0.88083062  0.0927052857
 0.88085662  0.0927305661
 0.88088262  0.0927558705
 0.88090862  0.0927811988
 0.88093462  0.0928065510
 0.88096062  0.0928319271
 0.88098662  0.0928573271
 0.88101262  0.0928827511
 0.88103862  0.0929081989
 0.88106462  0.0929336706
 0.88109062  0.0929591662
 0.88111662  0.0929846857
 0.88114262  0.0930102290
 0.88116862  0.0930357961
 0.88119462  0.0930613871
 0.88122062  0.0930870019
 0.88124662  0.0931126406
 0.88127263  0.0931383030
 0.88129863  0.0931639893
 0.88132463  0.0931896993
 0.88135063  0.0932154331
 0.88137663  0.0932411907
 0.88140263  0.0932669720
 0.88142863  0.0932927771
 0.88145463  0.0933186060
 0.88148063  0.0933444585
 0.88150663  0.0933703348
 0.88153263  0.0933962347
 0.88155863  0.0934221584
 0.88158463  0.0934481057
 0.88161063  0.0934740767
 0.88163663  0.0935000713
 0.88166263  0.0935260896
 0.88168863  0.0935521315
 0.88171463  0.0935781970
 0.88174063  0.0936042862
 0.88176664  0.0936303989
 0.88179264  0.0936565352
 0.88181864  0.0936826950
 0.88184464  0.0937088784
 0.88187064  0.0937350853
 0.88189664  0.0937613158
 0.88192264  0.0937875697
 0.88194864  0.0938138472
 0.88197464  0.0938401481
 0.88200064  0.0938664725
 0.88202664  0.0938928203
 0.88205264  0.0939191916
 0.88207864  0.0939455862
 0.88210464  0.0939720043
 0.88213064  0.0939984458
 0.88215664  0.0940249106
 0.88218264  0.0940513988
 0.88220864  0.0940779103
 0.88223464  0.0941044451
 0.88226065  0.0941310033
 0.88228665  0.0941575847
 0.88231265  0.0941841894
 0.88233865  0.0942108173
 0.88236465  0.0942374685
 0.88239065  0.0942641429
 0.88241665  0.0942908405
 0.88244265  0.0943175612
 0.88246865  0.0943443052
 0.88249465  0.0943710723
 0.88252065  0.0943978625
 0.88254665  0.0944246758
 0.88257265  0.0944515122
 0.88259865  0.0944783717
 0.88262465  0.0945052542
 0.88265065  0.0945321597
 0.88267665  0.0945590883
 0.88270265  0.0945860399
 0.88272865  0.0946130144
 0.88275466  0.0946400119
 0.88278066  0.0946670323
 0.88280666  0.0946940757
 0.88283266  0.0947211419
 0.88285866  0.0947482310
 0.88288466  0.0947753430
 0.88291066  0.0948024778
 0.88293666  0.0948296354
 0.88296266  0.0948568157
 0.88298866  0.0948840189
 0.88301466  0.0949112448
 0.88304066  0.0949384934
 0.88306666  0.0949657647
 0.88309266  0.0949930587
 0.88311866  0.0950203754
 0.88314466  0.0950477147
 0.88317066  0.0950750766
 0.88319666  0.0951024611
 0.88322266  0.0951298681
 0.88324866  0.0951572977
 0.88327467  0.0951847499
 0.88330067  0.0952122245
 0.88332667  0.0952397216
 0.88335267  0.0952672411
 0.88337867  0.0952947831
 0.88340467  0.0953223475
 0.88343067  0.0953499342
 0.88345667  0.0953775433
 0.88348267  0.0954051748
 0.88350867  0.0954328285
 0.88353467  0.0954605045
 0.88356067  0.0954882028
 0.88358667  0.0955159233
 0.88361267  0.0955436660
 0.88363867  0.0955714309
 0.88366467  0.0955992180
 0.88369067  0.0956270272
 0.88371667  0.0956548585
 0.88374267  0.0956827119
 0.88376868  0.0957105873
 0.88379468  0.0957384847
 0.88382068  0.0957664042
 0.88384668  0.0957943456
 0.88387268  0.0958223090
 0.88389868  0.0958502943
 0.88392468  0.0958783015
 0.88395068  0.0959063306
 0.88397668  0.0959343815
 0.88400268  0.0959624542
 0.88402868  0.0959905487
 0.88405468  0.0960186650
 0.88408068  0.0960468031
 0.88410668  0.0960749628
 0.88413268  0.0961031442
 0.88415868  0.0961313473
 0.88418468  0.0961595719
 0.88421068  0.0961878182
 0.88423668  0.0962160861
 0.88426269  0.0962443755
 0.88428869  0.0962726864
 0.88431469  0.0963010188
 0.88434069  0.0963293727
 0.88436669  0.0963577480
 0.88439269  0.0963861447
 0.88441869  0.0964145628
 0.88444469  0.0964430022
 0.88447069  0.0964714629
 0.88449669  0.0964999449
 0.88452269  0.0965284482
 0.88454869  0.0965569728
 0.88457469  0.0965855185
 0.88460069  0.0966140854
 0.88462669  0.0966426735
 0.88465269  0.0966712826
 0.88467869  0.0966999129
 0.88470469  0.0967285642
 0.88473069  0.0967572366
 0.88475670  0.0967859299
 0.88478270  0.0968146443
 0.88480870  0.0968433796
 0.88483470  0.0968721358
 0.88486070  0.0969009129
 0.88488670  0.0969297108
 0.88491270  0.0969585296
 0.88493870  0.0969873692
 0.88496470  0.0970162295
 0.88499070  0.0970451106
 0.88501670  0.0970740124
 0.88504270  0.0971029349
 0.88506870  0.0971318781
 0.88509470  0.0971608419
 0.88512070  0.0971898263
 0.88514670  0.0972188312
 0.88517270  0.0972478567
 0.88519870  0.0972769027
 0.88522470  0.0973059692
 0.88525071  0.0973350561
 0.88527671  0.0973641635
 0.88530271  0.0973932913
 0.88532871  0.0974224394
 0.88535471  0.0974516079
 0.88538071  0.0974807967
 0.88540671  0.0975100058
 0.88543271  0.0975392351
 0.88545871  0.0975684847
 0.88548471  0.0975977544
 0.88551071  0.0976270443
 0.88553671  0.0976563544
 0.88556271  0.0976856846
 0.88558871  0.0977150349
 0.88561471  0.0977444052
 0.88564071  0.0977737956
 0.88566671  0.0978032059
 0.88569271  0.0978326363
 0.88571871  0.0978620866
 0.88574471  0.0978915568
 0.88577072  0.0979210469
 0.88579672  0.0979505569
 0.88582272  0.0979800867
 0.88584872  0.0980096363
 0.88587472  0.0980392057
 0.88590072  0.0980687949
 0.88592672  0.0980984038
 0.88595272  0.0981280325
 0.88597872  0.0981576808
 0.88600472  0.0981873487
 0.88603072  0.0982170363
 0.88605672  0.0982467435
 0.88608272  0.0982764703
 0.88610872  0.0983062166
 0.88613472  0.0983359825
 0.88616072  0.0983657679
 0.88618672  0.0983955727
 0.88621272  0.0984253970
 0.88623872  0.0984552408
 0.88626473  0.0984851039
 0.88629073  0.0985149865
 0.88631673  0.0985448884
 0.88634273  0.0985748096
 0.88636873  0.0986047502
 0.88639473  0.0986347100
 0.88642073  0.0986646891
 0.88644673  0.0986946875
 0.88647273  0.0987247051
 0.88649873  0.0987547419
 0.88652473  0.0987847979
 0.88655073  0.0988148730
 0.88657673  0.0988449673
 0.88660273  0.0988750807
 0.88662873  0.0989052132
 0.88665473  0.0989353648
 0.88668073  0.0989655355
 0.88670673  0.0989957251
 0.88673273  0.0990259339
 0.88675874  0.0990561616
 0.88678474  0.0990864083
 0.88681074  0.0991166740
 0.88683674  0.0991469586
 0.88686274  0.0991772621
 0.88688874  0.0992075846
 0.88691474  0.0992379260
 0.88694074  0.0992682862
 0.88696674  0.0992986654
 0.88699274  0.0993290633
 0.88701874  0.0993594801
 0.88704474  0.0993899158
 0.88707074  0.0994203702
 0.88709674  0.0994508434
 0.88712274  0.0994813354
 0.88714874  0.0995118462
 0.88717474  0.0995423758
 0.88720074  0.0995729240
 0.88722674  0.0996034910
 0.88725275  0.0996340767
 0.88727875  0.0996646812
 0.88730475  0.0996953043
 0.88733075  0.0997259461
 0.88735675  0.0997566066
 0.88738275  0.0997872857
 0.88740875  0.0998179835
 0.88743475  0.0998487000
 0.88746075  0.0998794351
 0.88748675  0.0999101888
 0.88751275  0.0999409612
 0.88753875  0.0999717522
 0.88756475  0.1000025618
 0.88759075  0.1000333900
 0.88761675  0.1000642368
 0.88764275  0.1000951022
 0.88766875  0.1001259862
 0.88769475  0.1001568888
 0.88772075  0.1001878100
 0.88774675  0.1002187498
 0.88777276  0.1002497082
 0.88779876  0.1002806852
 0.88782476  0.1003116807
 0.88785076  0.1003426949
 0.88787676  0.1003737276
 0.88790276  0.1004047789
 0.88792876  0.1004358488
 0.88795476  0.1004669373
 0.88798076  0.1004980444
 0.88800676  0.1005291701
 0.88803276  0.1005603144
 0.88805876  0.1005914773
 0.88808476  0.1006226589
 0.88811076  0.1006538590
 0.88813676  0.1006850778
 0.88816276  0.1007163152
 0.88818876  0.1007475713
 0.88821476  0.1007788460
 0.88824076  0.1008101394
 0.88826677  0.1008414514
 0.88829277  0.1008727821
 0.88831877  0.1009041316
 0.88834477  0.1009354997
 0.88837077  0.1009668865
 0.88839677  0.1009982921
 0.88842277  0.1010297165
 0.88844877  0.1010611596
 0.88847477  0.1010926214
 0.88850077  0.1011241021
 0.88852677  0.1011556016
 0.88855277  0.1011871199
 0.88857877  0.1012186570
 0.88860477  0.1012502130
 0.88863077  0.1012817880
 0.88865677  0.1013133818
 0.88868277  0.1013449945
 0.88870877  0.1013766262
 0.88873477  0.1014082769
 0.88876078  0.1014399465
 0.88878678  0.1014716352
 0.88881278  0.1015033430
 0.88883878  0.1015350698
 0.88886478  0.1015668157
 0.88889078  0.1015985808
 0.88891678  0.1016303650
 0.88894278  0.1016621683
 0.88896878  0.1016939910
 0.88899478  0.1017258328
 0.88902078  0.1017576939
 0.88904678  0.1017895744
 0.88907278  0.1018214742
 0.88909878  0.1018533933
 0.88912478  0.1018853319
 0.88915078  0.1019172900
 0.88917678  0.1019492675
 0.88920278  0.1019812645
 0.88922878  0.1020132811
 0.88925479  0.1020453173
 0.88928079  0.1020773732
 0.88930679  0.1021094487
 0.88933279  0.1021415440
 0.88935879  0.1021736590
 0.88938479  0.1022057939
 0.88941079  0.1022379486
 0.88943679  0.1022701232
 0.88946279  0.1023023177
 0.88948879  0.1023345322
 0.88951479  0.1023667668
 0.88954079  0.1023990215
 0.88956679  0.1024312963
 0.88959279  0.1024635913
 0.88961879  0.1024959065
 0.88964479  0.1025282420
 0.88967079  0.1025605979
 0.88969679  0.1025929742
 0.88972279  0.1026253709
 0.88974879  0.1026577882
 0.88977480  0.1026902260
 0.88980080  0.1027226845
 0.88982680  0.1027551636
 0.88985280  0.1027876635
 0.88987880  0.1028201841
 0.88990480  0.1028527257
 0.88993080  0.1028852882
 0.88995680  0.1029178716
 0.88998280  0.1029504761
 0.89000880  0.1029831018
 0.89003480  0.1030157486
 0.89006080  0.1030484167
 0.89008680  0.1030811061
 0.89011280  0.1031138169
 0.89013880  0.1031465491
 0.89016480  0.1031793029
 0.89019080  0.1032120783
 0.89021680  0.1032448753
 0.89024280  0.1032776941
 0.89026881  0.1033105347
 0.89029481  0.1033433972
 0.89032081  0.1033762817
 0.89034681  0.1034091882
 0.89037281  0.1034421169
 0.89039881  0.1034750678
 0.89042481  0.1035080409
 0.89045081  0.1035410364
 0.89047681  0.1035740543
 0.89050281  0.1036070948
 0.89052881  0.1036401579
 0.89055481  0.1036732437
 0.89058081  0.1037063522
 0.89060681  0.1037394837
 0.89063281  0.1037726380
 0.89065881  0.1038058154
 0.89068481  0.1038390160
 0.89071081  0.1038722397
 0.89073681  0.1039054868
 0.89076282  0.1039387573
 0.89078882  0.1039720512
 0.89081482  0.1040053687
 0.89084082  0.1040387099
 0.89086682  0.1040720749
 0.89089282  0.1041054638
 0.89091882  0.1041388766
 0.89094482  0.1041723134
 0.89097082  0.1042057745
 0.89099682  0.1042392598
 0.89102282  0.1042727694
 0.89104882  0.1043063035
 0.89107482  0.1043398621
 0.89110082  0.1043734454
 0.89112682  0.1044070535
 0.89115282  0.1044406865
 0.89117882  0.1044743444
 0.89120482  0.1045080274
 0.89123082  0.1045417355
 0.89125683  0.1045754690
 0.89128283  0.1046092278
 0.89130883  0.1046430122
 0.89133483  0.1046768222
 0.89136083  0.1047106579
 0.89138683  0.1047445194
 0.89141283  0.1047784069
 0.89143883  0.1048123204
 0.89146483  0.1048462602
 0.89149083  0.1048802262
 0.89151683  0.1049142186
 0.89154283  0.1049482375
 0.89156883  0.1049822830
 0.89159483  0.1050163553
 0.89162083  0.1050504545
 0.89164683  0.1050845807
 0.89167283  0.1051187339
 0.89169883  0.1051529144
 0.89172483  0.1051871222
 0.89175084  0.1052213575
 0.89177684  0.1052556203
 0.89180284  0.1052899109
 0.89182884  0.1053242293
 0.89185484  0.1053585757
 0.89188084  0.1053929501
 0.89190684  0.1054273527
 0.89193284  0.1054617837
 0.89195884  0.1054962431
 0.89198484  0.1055307311
 0.89201084  0.1055652477
 0.89203684  0.1055997932
 0.89206284  0.1056343677
 0.89208884  0.1056689713
 0.89211484  0.1057036041
 0.89214084  0.1057382662
 0.89216684  0.1057729578
 0.89219284  0.1058076790
 0.89221884  0.1058424299
 0.89224484  0.1058772107
 0.89227085  0.1059120215
 0.89229685  0.1059468625
 0.89232285  0.1059817337
 0.89234885  0.1060166353
 0.89237485  0.1060515674
 0.89240085  0.1060865302
 0.89242685  0.1061215238
 0.89245285  0.1061565484
 0.89247885  0.1061916040
 0.89250485  0.1062266908
 0.89253085  0.1062618090
 0.89255685  0.1062969586
 0.89258285  0.1063321399
 0.89260885  0.1063673529
 0.89263485  0.1064025978
 0.89266085  0.1064378747
 0.89268685  0.1064731838
 0.89271285  0.1065085252
 0.89273885  0.1065438990
 0.89276486  0.1065793055
 0.89279086  0.1066147446
 0.89281686  0.1066502166
 0.89284286  0.1066857216
 0.89286886  0.1067212597
 0.89289486  0.1067568311
 0.89292086  0.1067924360
 0.89294686  0.1068280744
 0.89297286  0.1068637464
 0.89299886  0.1068994524
 0.89302486  0.1069351923
 0.89305086  0.1069709663
 0.89307686  0.1070067746
 0.89310286  0.1070426172
 0.89312886  0.1070784945
 0.89315486  0.1071144064
 0.89318086  0.1071503531
 0.89320686  0.1071863348
 0.89323286  0.1072223516
 0.89325887  0.1072584037
 0.89328487  0.1072944911
 0.89331087  0.1073306141
 0.89333687  0.1073667727
 0.89336287  0.1074029672
 0.89338887  0.1074391976
 0.89341487  0.1074754641
 0.89344087  0.1075117669
 0.89346687  0.1075481060
 0.89349287  0.1075844816
 0.89351887  0.1076208939
 0.89354487  0.1076573430
 0.89357087  0.1076938291
 0.89359687  0.1077303522
 0.89362287  0.1077669125
 0.89364887  0.1078035102
 0.89367487  0.1078401454
 0.89370087  0.1078768183
 0.89372687  0.1079135289
 0.89375288  0.1079502775
 0.89377888  0.1079870641
 0.89380488  0.1080238889
 0.89383088  0.1080607520
 0.89385688  0.1080976536
 0.89388288  0.1081345939
 0.89390888  0.1081715728
 0.89393488  0.1082085907
 0.89396088  0.1082456476
 0.89398688  0.1082827437
 0.89401288  0.1083198790
 0.89403888  0.1083570538
 0.89406488  0.1083942682
 0.89409088  0.1084315223
 0.89411688  0.1084688162
 0.89414288  0.1085061501
 0.89416888  0.1085435241
 0.89419488  0.1085809384
 0.89422088  0.1086183930
 0.89424688  0.1086558882
 0.89427289  0.1086934240
 0.89429889  0.1087310006
 0.89432489  0.1087686181
 0.89435089  0.1088062766
 0.89437689  0.1088439763
 0.89440289  0.1088817174
 0.89442889  0.1089194998
 0.89445489  0.1089573238
 0.89448089  0.1089951895
 0.89450689  0.1090330971
 0.89453289  0.1090710465
 0.89455889  0.1091090381
 0.89458489  0.1091470719
 0.89461089  0.1091851479
 0.89463689  0.1092232665
 0.89466289  0.1092614276
 0.89468889  0.1092996314
 0.89471489  0.1093378781
 0.89474089  0.1093761677
 0.89476690  0.1094145004
 0.89479290  0.1094528763
 0.89481890  0.1094912955
 0.89484490  0.1095297582
 0.89487090  0.1095682644
 0.89489690  0.1096068143
 0.89492290  0.1096454080
 0.89494890  0.1096840456
 0.89497490  0.1097227272
 0.89500090  0.1097614530
 0.89502690  0.1098002231
 0.89505290  0.1098390375
 0.89507890  0.1098778964
 0.89510490  0.1099168000
 0.89513090  0.1099557483
 0.89515690  0.1099947414
 0.89518290  0.1100337795
 0.89520890  0.1100728626
 0.89523490  0.1101119909
 0.89526091  0.1101511645
 0.89528691  0.1101903834
 0.89531291  0.1102296479
 0.89533891  0.1102689580
 0.89536491  0.1103083138
 0.89539091  0.1103477154
 0.89541691  0.1103871629
 0.89544291  0.1104266565
 0.89546891  0.1104661961
 0.89549491  0.1105057821
 0.89552091  0.1105454143
 0.89554691  0.1105850930
 0.89557291  0.1106248182
 0.89559891  0.1106645901
 0.89562491  0.1107044086
 0.89565091  0.1107442741
 0.89567691  0.1107841864
 0.89570291  0.1108241458
 0.89572891  0.1108641523
 0.89575492  0.1109042059
 0.89578092  0.1109443070
 0.89580692  0.1109844554
 0.89583292  0.1110246512
 0.89585892  0.1110648947
 0.89588492  0.1111051859
 0.89591092  0.1111455247
 0.89593692  0.1111859115
 0.89596292  0.1112263462
 0.89598892  0.1112668289
 0.89601492  0.1113073597
 0.89604092  0.1113479387
 0.89606692  0.1113885660
 0.89609292  0.1114292416
 0.89611892  0.1114699657
 0.89614492  0.1115107383
 0.89617092  0.1115515595
 0.89619692  0.1115924293
 0.89622292  0.1116333480
 0.89624892  0.1116743154
 0.89627493  0.1117153318
 0.89630093  0.1117563972
 0.89632693  0.1117975116
 0.89635293  0.1118386752
 0.89637893  0.1118798880
 0.89640493  0.1119211500
 0.89643093  0.1119624614
 0.89645693  0.1120038223
 0.89648293  0.1120452326
 0.89650893  0.1120866925
 0.89653493  0.1121282020
 0.89656093  0.1121697612
 0.89658693  0.1122113702
 0.89661293  0.1122530290
 0.89663893  0.1122947377
 0.89666493  0.1123364964
 0.89669093  0.1123783050
 0.89671693  0.1124201637
 0.89674293  0.1124620726
 0.89676894  0.1125040317
 0.89679494  0.1125460410
 0.89682094  0.1125881006
 0.89684694  0.1126302107
 0.89687294  0.1126723711
 0.89689894  0.1127145820
 0.89692494  0.1127568434
 0.89695094  0.1127991555
 0.89697694  0.1128415181
 0.89700294  0.1128839315
 0.89702894  0.1129263956
 0.89705494  0.1129689105
 0.89708094  0.1130114762
 0.89710694  0.1130540928
 0.89713294  0.1130967604
 0.89715894  0.1131394789
 0.89718494  0.1131822485
 0.89721094  0.1132250691
 0.89723694  0.1132679409
 0.89726295  0.1133108638
 0.89728895  0.1133538379
 0.89731495  0.1133968632
 0.89734095  0.1134399399
 0.89736695  0.1134830678
 0.89739295  0.1135262471
 0.89741895  0.1135694778
 0.89744495  0.1136127600
 0.89747095  0.1136560936
 0.89749695  0.1136994787
 0.89752295  0.1137429153
 0.89754895  0.1137864036
 0.89757495  0.1138299434
 0.89760095  0.1138735348
 0.89762695  0.1139171780
 0.89765295  0.1139608728
 0.89767895  0.1140046194
 0.89770495  0.1140484177
 0.89773095  0.1140922678
 0.89775696  0.1141361697
 0.89778296  0.1141801235
 0.89780896  0.1142241291
 0.89783496  0.1142681866
 0.89786096  0.1143122961
 0.89788696  0.1143564574
 0.89791296  0.1144006708
 0.89793896  0.1144449361
 0.89796496  0.1144892534
 0.89799096  0.1145336227
 0.89801696  0.1145780441
 0.89804296  0.1146225176
 0.89806896  0.1146670431
 0.89809496  0.1147116208
 0.89812096  0.1147562505
 0.89814696  0.1148009324
 0.89817296  0.1148456665
 0.89819896  0.1148904527
 0.89822496  0.1149352911
 0.89825097  0.1149801817
 0.89827697  0.1150251244
 0.89830297  0.1150701195
 0.89832897  0.1151151667
 0.89835497  0.1151602662
 0.89838097  0.1152054179
 0.89840697  0.1152506219
 0.89843297  0.1152958782
 0.89845897  0.1153411867
 0.89848497  0.1153865476
 0.89851097  0.1154319607
 0.89853697  0.1154774261
 0.89856297  0.1155229439
 0.89858897  0.1155685139
 0.89861497  0.1156141363
 0.89864097  0.1156598110
 0.89866697  0.1157055380
 0.89869297  0.1157513174
 0.89871897  0.1157971491
 0.89874497  0.1158430331
 0.89877098  0.1158889695
 0.89879698  0.1159349582
 0.89882298  0.1159809992
 0.89884898  0.1160270926
 0.89887498  0.1160732384
 0.89890098  0.1161194364
 0.89892698  0.1161656869
 0.89895298  0.1162119896
 0.89897898  0.1162583447
 0.89900498  0.1163047521
 0.89903098  0.1163512119
 0.89905698  0.1163977239
 0.89908298  0.1164442883
 0.89910898  0.1164909051
 0.89913498  0.1165375741
 0.89916098  0.1165842954
 0.89918698  0.1166310691
 0.89921298  0.1166778950
 0.89923898  0.1167247733
 0.89926499  0.1167717038
 0.89929099  0.1168186866
 0.89931699  0.1168657217
 0.89934299  0.1169128090
 0.89936899  0.1169599486
 0.89939499  0.1170071404
 0.89942099  0.1170543845
 0.89944699  0.1171016808
 0.89947299  0.1171490293
 0.89949899  0.1171964300
 0.89952499  0.1172438830
 0.89955099  0.1172913881
 0.89957699  0.1173389454
 0.89960299  0.1173865548
 0.89962899  0.1174342164
 0.89965499  0.1174819302
 0.89968099  0.1175296961
 0.89970699  0.1175775141
 0.89973299  0.1176253842
 0.89975900  0.1176733064
 0.89978500  0.1177212807
 0.89981100  0.1177693071
 0.89983700  0.1178173855
 0.89986300  0.1178655160
 0.89988900  0.1179136985
 0.89991500  0.1179619330
 0.89994100  0.1180102196
 0.89996700  0.1180585581
 0.89999300  0.1181069486
 0.90001900  0.1181553910
 0.90004500  0.1182038854
 0.90007100  0.1182524318
 0.90009700  0.1183010300
 0.90012300  0.1183496802
 0.90014900  0.1183983822
 0.90017500  0.1184471362
 0.90020100  0.1184959419
 0.90022700  0.1185447996
 0.90025301  0.1185937090
 0.90027901  0.1186426703
 0.90030501  0.1186916834
 0.90033101  0.1187407482
 0.90035701  0.1187898648
 0.90038301  0.1188390332
 0.90040901  0.1188882533
 0.90043501  0.1189375251
 0.90046101  0.1189868486
 0.90048701  0.1190362238
 0.90051301  0.1190856507
 0.90053901  0.1191351292
 0.90056501  0.1191846594
 0.90059101  0.1192342412
 0.90061701  0.1192838746
 0.90064301  0.1193335597
 0.90066901  0.1193832962
 0.90069501  0.1194330844
 0.90072101  0.1194829241
 0.90074701  0.1195328153
 0.90077302  0.1195827581
 0.90079902  0.1196327524
 0.90082502  0.1196827981
 0.90085102  0.1197328953
 0.90087702  0.1197830440
 0.90090302  0.1198332441
 0.90092902  0.1198834957
 0.90095502  0.1199337986
 0.90098102  0.1199841530
 0.90100702  0.1200345587
 0.90103302  0.1200850158
 0.90105902  0.1201355243
 0.90108502  0.1201860841
 0.90111102  0.1202366952
 0.90113702  0.1202873577
 0.90116302  0.1203380714
 0.90118902  0.1203888364
 0.90121502  0.1204396528
 0.90124102  0.1204905203
 0.90126703  0.1205414391
 0.90129303  0.1205924092
 0.90131903  0.1206434304
 0.90134503  0.1206945029
 0.90137103  0.1207456266
 0.90139703  0.1207968015
 0.90142303  0.1208480275
 0.90144903  0.1208993047
 0.90147503  0.1209506330
 0.90150103  0.1210020125
 0.90152703  0.1210534432
 0.90155303  0.1211049249
 0.90157903  0.1211564577
 0.90160503  0.1212080417
 0.90163103  0.1212596767
 0.90165703  0.1213113628
 0.90168303  0.1213631000
 0.90170903  0.1214148882
 0.90173503  0.1214667275
 0.90176104  0.1215186178
 0.90178704  0.1215705592
 0.90181304  0.1216225516
 0.90183904  0.1216745950
 0.90186504  0.1217266894
 0.90189104  0.1217788349
 0.90191704  0.1218310313
 0.90194304  0.1218832787
 0.90196904  0.1219355771
 0.90199504  0.1219879265
 0.90202104  0.1220403268
 0.90204704  0.1220927781
 0.90207304  0.1221452804
 0.90209904  0.1221978337
 0.90212504  0.1222504379
 0.90215104  0.1223030930
 0.90217704  0.1223557991
 0.90220304  0.1224085561
 0.90222904  0.1224613641
 0.90225505  0.1225142230
 0.90228105  0.1225671328
 0.90230705  0.1226200936
 0.90233305  0.1226731053
 0.90235905  0.1227261679
 0.90238505  0.1227792815
 0.90241105  0.1228324459
 0.90243705  0.1228856614
 0.90246305  0.1229389277
 0.90248905  0.1229922449
 0.90251505  0.1230456131
 0.90254105  0.1230990322
 0.90256705  0.1231525023
 0.90259305  0.1232060233
 0.90261905  0.1232595952
 0.90264505  0.1233132180
 0.90267105  0.1233668918
 0.90269705  0.1234206165
 0.90272305  0.1234743922
 0.90274905  0.1235282188
 0.90277506  0.1235820964
 0.90280106  0.1236360249
 0.90282706  0.1236900044
 0.90285306  0.1237440348
 0.90287906  0.1237981162
 0.90290506  0.1238522486
 0.90293106  0.1239064320
 0.90295706  0.1239606664
 0.90298306  0.1240149518
 0.90300906  0.1240692881
 0.90303506  0.1241236755
 0.90306106  0.1241781140
 0.90308706  0.1242326034
 0.90311306  0.1242871439
 0.90313906  0.1243417354
 0.90316506  0.1243963780
 0.90319106  0.1244510716
 0.90321706  0.1245058163
 0.90324306  0.1245606121
 0.90326907  0.1246154591
 0.90329507  0.1246703571
 0.90332107  0.1247253062
 0.90334707  0.1247803065
 0.90337307  0.1248353579
 0.90339907  0.1248904604
 0.90342507  0.1249456142
 0.90345107  0.1250008191
 0.90347707  0.1250560752
 0.90350307  0.1251113825
 0.90352907  0.1251667410
 0.90355507  0.1252221508
 0.90358107  0.1252776118
 0.90360707  0.1253331241
 0.90363307  0.1253886877
 0.90365907  0.1254443026
 0.90368507  0.1254999687
 0.90371107  0.1255556863
 0.90373707  0.1256114551
 0.90376308  0.1256672753
 0.90378908  0.1257231469
 0.90381508  0.1257790699
 0.90384108  0.1258350443
 0.90386708  0.1258910702
 0.90389308  0.1259471475
 0.90391908  0.1260032762
 0.90394508  0.1260594565
 0.90397108  0.1261156883
 0.90399708  0.1261719715
 0.90402308  0.1262283064
 0.90404908  0.1262846928
 0.90407508  0.1263411308
 0.90410108  0.1263976203
 0.90412708  0.1264541616
 0.90415308  0.1265107544
 0.90417908  0.1265673990
 0.90420508  0.1266240952
 0.90423108  0.1266808431
 0.90425709  0.1267376428
 0.90428309  0.1267944942
 0.90430909  0.1268513974
 0.90433509  0.1269083524
 0.90436109  0.1269653592
 0.90438709  0.1270224179
 0.90441309  0.1270795284
 0.90443909  0.1271366908
 0.90446509  0.1271939051
 0.90449109  0.1272511714
 0.90451709  0.1273084896
 0.90454309  0.1273658599
 0.90456909  0.1274232821
 0.90459509  0.1274807563
 0.90462109  0.1275382827
 0.90464709  0.1275958611
 0.90467309  0.1276534916
 0.90469909  0.1277111742
 0.90472509  0.1277689090
 0.90475110  0.1278266960
 0.90477710  0.1278845352
 0.90480310  0.1279424266
 0.90482910  0.1280003703
 0.90485510  0.1280583662
 0.90488110  0.1281164145
 0.90490710  0.1281745151
